WKT,kenyaopendata:Acreage,kenyaopendata:Acreage per enrolment,kenyaopendata:Boys Toilets,kenyaopendata:Code,kenyaopendata:Costituency,kenyaopendata:Day or Boarding,kenyaopendata:District,kenyaopendata:Division,kenyaopendata:GOK TSC Female,kenyaopendata:GOK TSC Male,kenyaopendata:Girls Toilets,kenyaopendata:Girls/Boys/Mixed,kenyaopendata:Level of Education,kenyaopendata:Local Authority Female,kenyaopendata:Local Authority Female Teachers,kenyaopendata:Local Authority Male,kenyaopendata:Local Authority Male Teachers,kenyaopendata:Location,kenyaopendata:Non Teaching Staff Female,kenyaopendata:Non Teaching Staff Male,kenyaopendata:Non-Teaching Staff Female,kenyaopendata:Non-Teaching Staff Male,kenyaopendata:Ordinary or Special,kenyaopendata:Other Female Teachers,kenyaopendata:Other Male Teachers,kenyaopendata:Others Female,kenyaopendata:Others Male,kenyaopendata:PTA BOG Female,kenyaopendata:PTA BOG Male,kenyaopendata:PTA Board of Governors Female Teacher,kenyaopendata:PTA Board of Governors Male Teacher,kenyaopendata:Province,kenyaopendata:Public or Private,kenyaopendata:Pupil Classroom Ratio,kenyaopendata:Pupil Teacher Ratio,kenyaopendata:Pupil Toilet Ratio,kenyaopendata:School Address,kenyaopendata:School Institution Type_1,kenyaopendata:School Institution Type_2,kenyaopendata:School Institution Type_3,kenyaopendata:School Sponsor,kenyaopendata:School Zone,kenyaopendata:Sponsor of School,kenyaopendata:Status of School,kenyaopendata:Sublocation,kenyaopendata:TSC Female Teachers,kenyaopendata:TSC Male Teachers,kenyaopendata:Teachers Toilets,kenyaopendata:Total Boys,kenyaopendata:Total Enrolment,kenyaopendata:Total Enrolment 2007,kenyaopendata:Total Girls,kenyaopendata:Total Number of Classrooms,kenyaopendata:Total Teaching staff,kenyaopendata:Total Toilets,kenyaopendata:official_name,osm:_timestamp,osm:_user,osm:accessibility,osm:addr:city,osm:addr:postcode,osm:addr:street,osm:amenity,osm:boundary_type:Constituency_boundary,osm:boundary_type:Ward_boundary,osm:building,osm:building:blocks,osm:building:classroom,osm:building:classrooms,osm:building:levels,osm:building:material,osm:building:roof,osm:condition,osm:contact:address,osm:contact:email,osm:contact:phone,osm:contact:website,osm:designation,osm:education:accessibility,osm:education:boarding,osm:education:bom_employed,osm:education:bom_how_many,osm:education:committees,osm:education:curriculum,osm:education:description,osm:education:exam_affiliate,osm:education:exam_center,osm:education:extra_drama,osm:education:extra_music,osm:education:extra_other,osm:education:extra_scouts,osm:education:extra_sports,osm:education:fees,osm:education:fees_admission,osm:education:fees_exam,osm:education:fees_level,osm:education:fees_level1,osm:education:fees_level2,osm:education:fees_level3,osm:education:fees_level4,osm:education:fees_level5,osm:education:fees_level6,osm:education:fees_lunch,osm:education:fees_optional,osm:education:fees_other,osm:education:fees_others,osm:education:fees_per_year,osm:education:fees_sponsored,osm:education:fees_trip,osm:education:gender_type,osm:education:government_grants,osm:education:government_registered,osm:education:male,osm:education:management_commitee,osm:education:management_committee,osm:education:mean_score,osm:education:nemis_code,osm:education:num_classes,osm:education:operate_as,osm:education:other,osm:education:parents_teachers_association,osm:education:program_WASH,osm:education:program_computers,osm:education:program_counseling,osm:education:program_counselling,osm:education:program_description,osm:education:program_feeding,osm:education:program_feeding_description,osm:education:program_handwashing,osm:education:program_orphans,osm:education:program_other,osm:education:program_rain,osm:education:program_sanitary_towel,osm:education:program_scouting,osm:education:program_special_needs,osm:education:program_specialneeds,osm:education:program_sports,osm:education:pta,osm:education:sanitary_towel_distribution,osm:education:school_head,osm:education:special_needs,osm:education:staff_female,osm:education:staff_male,osm:education:student_age_range,osm:education:student_disable,osm:education:student_female,osm:education:student_male,osm:education:students,osm:education:students_female,osm:education:students_male,osm:education:supported_by,osm:education:teachers,osm:education:teachers_female,osm:education:teachers_male,osm:education:teachers_trained,osm:education:teachers_tsc,osm:education:teachers_tsc_registered,osm:education:teachers_under_going_training,osm:education:teachers_undergoing_training,osm:education:teachers_untrained,osm:education:tsc_employed,osm:education:tsc_how_many,osm:education:type,osm:electricity:operational_status,osm:electricity_operational_status,osm:health_facility:referals,osm:id,osm:image,osm:image:classroom,osm:image:compound,osm:image:other,osm:image:outside,osm:image:sign_post,osm:is_in:constituency,osm:is_in:estate,osm:is_in:village,osm:is_in:ward,osm:leisure,osm:location,osm:media:camera_device_number,osm:media:camera_number,osm:media:video_device_number,osm:media:video_number,osm:medical_staff:counsellor,osm:medical_staff:description,osm:name,osm:official_name,osm:opening_hours,osm:operational_status,osm:operational_status:electricity,osm:operator,osm:operator:description,osm:operator:funding,osm:operator:name,osm:operator:type,osm:operator_type,osm:place:village,osm:playground,osm:playground:arranged_name,osm:polling_station,osm:polling_station:accessibility,osm:polling_station:election_year,osm:polling_station:nearest_health_centre,osm:polling_station:nearest_police_station,osm:polling_station:registered_voters,osm:polling_station:source,osm:polling_station:type,osm:polling_station:type_description,osm:registered_voters,osm:security:gbv_support,osm:source,osm:toilet:arranged_name,osm:toilet:present,osm:toilet:teachers,osm:toilets,osm:toilets:female,osm:toilets:for:female,osm:toilets:for:male,osm:toilets:for:teacher,osm:toilets:handwashing,osm:toilets:male,osm:toilets:teachers,osm:water:source,osm:water_source,osm:website
"MULTIPOINT ((36.7895 -1.308403))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/28,fondolucy,big_vehicles,,,,school,,,,,,,"1",iron_sheet,iron_sheet,,"P.O Box 19422-0200, Nairobi/ P.O Box 29816-0200, Nairobi",timothymulei@hotmail.com,"0701585051",,,,,,,,8_4_4,,,yes,yes,yes,,yes,yes,yes,,,,,,,,,"18000",,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,yes,,,,,,yes,,,,,yes,,,,,,,,,,"60","40","20",,"8","0","8",,,,,,,,,secondary,always,,,node/612007447,,,,,,,,,,,,kibera,,,,,,,Calvary Educational Centre,,,,,,,,Calvary Evangelical Church,religious,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.788416 -1.311168))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/07/28,Blasio,foot,,,,school,,,,,,,"0",mud,ironsheets,,,,,,,,,,,,other,,,,,,,,,,,,,,,,,,,,,,,,,,mixed,,mgcsd,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,vocational,often,,,node/612007489,,,,,,,,,,,,kibera,,,,,,,Mzalendo High Technical Center,,,,,,,,Ombima Munialo,private,,Mashimoni,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.779475 -1.313789))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/21,Peter Agenga,big_vehicles,,,,school,,,,,,,"0",cement_block,iron_sheet,,"P O Box 29857-00100, Nairobi",palmoliveacademy@yahoo.com,"0721608794",,,,,yes,"13",,8_4_4,,,yes,,yes,,yes,yes,yes,"500",,,"12000","14000","14000",,,,"1000",,,,,,,mixed,,moe,,,yes,,,,,,,,,yes,yes,,fees,,,,,,,,,,,yes,,Stephen Odhiambo,,"2","1",21/2-14yrs,,,,"208","94","114",,"13","7","6",,,"10",,,,"0",,primary,sometimes,,,node/612007554,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Palm%20Olive%20Academy/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Palm%20Olive%20Academy/building.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Palm%20Olive%20Academy/gate.JPG,,,,,,,kibera,"01","29",,,,,Palm Olive Academy,,,operational,always,,Palm Olive,,Robinson George,cbo,,Olympic,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.780101 -1.313475))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/24,muindre,big_vehicles,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,mixed,,,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,"1","1",2-6yrs,,,,"78","48","30",,,,,,,,,,,,,pre_primary,,,,node/612007576,,,,,,,,,,,,kibera,"01","39,40",,,,,Robter Nursery School,,07:00-18:00,operational,never,,individual,,,private,,Olympic,,,,,,,,,,,,,,Map Kibera Trust,,,,,,,,,,,,,,
"MULTIPOINT ((36.777323 -1.312617))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2020/12/08,muindre,foot,,,,school,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,no,,mixed,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"1",,21/2-9yrs,,,,"60","32","28",,"5","5","0","5",,,,,,"0",,primary,,,,node/612007585,,,,,,,,,,,,kibera,,,,,,,Ammsa Junior Academy,,07:30-17:00,operational,never,,run by individual,,,private,,Olympic,,,,,,,,,,,,,,Map Kibera Trust,,,,,,,,,,,,,,
"MULTIPOINT ((36.794199 -1.310101),(36.793546 -1.307685))",,,"5",,LANGATA,,NAIROBI,KIBERA,"0","0","8",,PRIMARY SCHOOL,"0",,"0",,LAINI SABA,,,"4","4",,,,"8","7","0","0",,,NAIROBI,,"41.4","24.9","28.7",,MIXED,DAY ONLY,ORDINARY,,,RELIGIOUS ORGANIZATION,PRIVATE,,,,"1","170","373",,"203","9",,"0",LAINI SABA PRI. SCH,2015/01/03,JamesLC,foot,,,,school,,,,,,,"2",concrete,ironsheets,,"P O Box 21188 -00505, Nairobi",lasbapri@yahoo.com,"720200847",,,,,,,,8_4_4,,,yes,yes,yes,,yes,yes,"11500",,,,,,,,,,,,,,,,,mixed,,moe,,,yes,,,,,,,,,yes,yes,,fees,,,,,,yes,yes,,,yes,yes,,,,"4","6",6-14yrs,,,,"467","224","243",,"20","11","9","20",,,,,,,,primary,often,,,node/612007672,,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Laini%20Saba%20Primary%20School/building.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Laini%20Saba%20Primary%20School/compound.JPG,,,,,,,kibera,,,,,,,Laini Saba Primary School,LAINI SABA PRI. SCH,Mo-Fr 07:30-17:00,operational,always,,,,Catholic Church Laini Saba,religious,,Laini Saba,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.795307 -1.310952))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/27,Peter Agenga,small_cars,,,,school,,,,,,,"0",concrete,iron_sheet,,,,"0727624116",,,,,yes,"9",,8_4_4,,,yes,,yes,,yes,yes,yes,"500",,,"9750","10400","11200",,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,yes,yes,v.t.t training centre available,fees,,,,,,yes,yes,,,yes,yes,,Mercy Munangasi,,,"2",3-14yrs,,,,"187","98","89",,"9","4","5","9",,,,"0","0",no,"0",primary,often,,,node/612007690,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/YMCA%20Kibera%20Center%20Primary%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/YMCA%20Kibera%20Center%20Primary%20School/building.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Wings%20of%20Life%20Children%20Center/sign%20post.JPG,,Kibra,,,,,kibera,,,,,,,Kibera YMCA Educational Center,,Mo-Fr 08:00-16:00,operational,often,,Kenya YMCA,,,ngo,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.794754 -1.309822))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/25,Peter Agenga,foot,,,,school,,,,,,,"0",iron_sheet,iron_sheet,,,,,,,,,,,,8_4_4,,,,,,,,,"4500",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,,,,,,,,,,yes,,,no,,,yes,,,,yes,,,yes,,,,,"2","1",3-15yrs,,,,"510","320","190",,"8","3","5","0",,,,,,,,primary,often,,,node/612007716,,,,,,,,,,,,kibera,,,,,,,Jakes Academy,,Mo-Fr 08:00-16:00,operational,always,,,,Jakes Ministries,private,,Laini Saba,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.786867 -1.31417))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/23,Peter Agenga,foot,,,,school,,,,,,,,mud,iron_sheet,,P0 Box 50534-00200,carecentrelinda@yahoo.com,0723268266/ 0721596086,,,,,,,,8_4_4,,,,,yes,,,yes,yes,,,,,"700",,,,,,,,,"2100",,,mixed,,mgcsd,,,yes,,,,,,,,,,,,,,,,,,,,,,,yes,,Carolyn,,,,,,,,"28","20","8",,"2","2","0",,,,,,,no,,pre_primary,never,,,node/612007816,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Linda%20Daycare%20School/IMG_0694.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Linda%20Daycare%20School/IMG_0689.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Linda%20Daycare%20School/IMG_0688.JPG,,,,,,,kibera,,,,,,,Linda Baby Care,,,,,,,,Linda Care,cbo,,Kisumu Ndogo,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.77704 -1.31722))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/28,fondolucy,big_vehicles,,,,school,,,,,,,"2",cement_block,iron_sheet,,"P O Box 101826-00100, Nairobi",stchristine2010@yahoo.com,"0721924850",,,,,yes,"10",,8_4_4,,,yes,yes,yes,"Clubs-environmental, rights club, acrobatics, debates, christian union.",yes,yes,"9000","300","100",,"6300","6300","6300",,,,,,,,"6300",,,mixed,,moe,,,yes,,,,,,,,,,yes,,ngo,,,,,,,,,,,yes,,Stephen Ngazi,,,,,,,,"98","43","55",,"10","6","4","6",,"3",,,"1",no,,primary,always,,,node/612008370,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/St.%20Christine%20Educational%20Center/classroom.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/St.%20Christine%20Educational%20Center/compound.JPG,,,,,,,,,kibera,,,,,,,St Christine Education Centre,,,,,,,,St. Christine Community Centre,private_for_profit,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.790998 -1.31468))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/08/31,fondolucy,foot,,,,school,,,,,,,"0",iron_sheet,iron_sheet,,P O Box 4669-00100 Nairobi,friendsschlkibera@gmail.com,"0710643156",,,,,,,,8_4_4,,,,,,,,,"2700",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,yes,yes,,from sch fees,,,yes,,,,,,,yes,yes,,,,"2","2",6-14yrs,,"17","13","30",,,,"10","6","4","6",,,,,"4",,,pre_primary,often,,,node/612008379,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lind%20Friends%20School%20Baby%20School/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lind%20Friends%20School%20Baby%20School/compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lind%20Friends%20School%20Baby%20School/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Lind%20Friends%20School%20Baby%20School/sign%20post.JPG,,,,,,,kibera,,,,,,,Lindi Friends School,,Mo-Fr 07:00-17:00,operational,sometimes,,,,Friends Church,religious,,Lindi,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.776258 -1.308581))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/28,mueschel,big_vehicles,,,,school,,,,,,,"0",cement_block,iron_sheet,,"P O Box 5537-00100, Nairobi",tenderlingschool@yahoo.com,"0724852688",,,,,,,,8_4_4,,,,,,,,,yes,"1000",,,"94500",,,,,,,,,,"94500",,"1000",mixed,,moe,,,yes,,,,,,,,yes,,,,fees,,,,,,,,yes,,yes,yes,,Moses Namachanja,,,,,,,,"153","71","82",,"7","7","0","4",,"4","3",,"0","1",,pre_primary,always,,,node/612008500,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Tenderlings%20School/IMG_0209.JPG,,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Jacob/Tenderlings%20School/IMG_0213.JPG,,,,,,,kibera,,,,,,,Tenderlings School,,,operational,always,,Mr Augustin Onyango,,Phellestus Jesca Mandela,private_for_profit,,Ayany,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.797831 -1.313246))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/02,fondolucy,foot,,,,school,,,,,,,"0",iron_sheet,iron_sheet,,,,,,,,,no,,,2_6_3_3_3,,,yes,,,,,,yes,,,,,,,,,,,,,,"10500",,,mixed,,moe,,,yes,,,,,,,,,,,,fees,,,,,,,,,,,,,Rosemary,,,,,,,,"104","41","63",,"3","3","0","3",,"0","0",,"0",no,,pre_primary,often,,,node/612008568,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/St.%20Bakhita%20Laini%20Saba/class.JPG,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/St.%20Bakhita%20Laini%20Saba/gate.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/St.%20Bakhita%20Laini%20Saba/building.JPG,,,,,,,kibera,,,,,,,St. Bakhita Pre-School,,,operational,always,,Catholic Church Soweto East,,,religious,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.802328 -1.315822),(36.802069 -1.313157))",,,"0",,LANGATA,,NAIROBI,KIBERA,"0","0","0",,PRIMARY SCHOOL,"0",,"0",,LAINI SABA,,,"0","0",,,,"0","0","0","0",,,NAIROBI,,,,,,,,ORDINARY,,,RELIGIOUS ORGANIZATION,PRIVATE,,,,"0","0","0",,"0","0",,"0",VICTORIA HOPE CHILDREN CENTRE PRI SCH,2017/10/03,Blasio,big_vehicles,,,,school,,,,,,,"0",ironsheets,ironsheets,,"P O Box 40967 -00100, Nairobi",,"0723600514",,,,no,,,,8_4_4,,Kibera Soweto School,,,,,yes,yes,,,,,"5400","5400","5400","5850","6300",,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,other,,,,,,yes,yes,,,yes,yes,,,,"2","1",3-15yrs,,,,"223","110","113",,"15","9","6","5",,,,,,,,primary,often,,,node/612008576,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Victory%20Hope%20Children%20Center/kids.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Victory%20Hope%20Children%20Center/compound.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Victory%20Hope%20Children%20Center/class.jpg,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Victory%20Hope%20Children%20Center/sign%20post.jpg,,,,,,,kibera,,,,,,,Victory Hope Community Centre,VICTORIA HOPE CHILDREN CENTRE PRI SCH,Mo-Fr 08:00-16:00,operational,sometimes,,,,Victory Hope Community Centre,cbo,,Soweto East,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.772669 -1.309876))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/11/01,muindre,foot,,,,school,,,yes,,,,,,,,,,,,,,,yes,"5",,,,,no,,,,,,sponsored,"0","0",,,,,,,,"0",,"uniform 1000,books 800",,,,,mixed,,in_the_process,,,,,,,,,,,,yes,,,,,,yes,,,,yes,,,yes,,,Janet Atieno,,"3","2",7-15yrs,,,,"143","44","99",,"5","4","1","5",,"2","0",,"0",no,,primary,,,,node/612008764,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1590564996487.jpg,,,,,,,,,,,kibera,,,,,,,New Life MC School,,08:00-17:00,operational,always,,Missionaries of Charity Brothers,Missionaries of Charity Brothers,,religious,,Kianda,,,,,,,,,,,,,,Map Kibera Trust,,,,,,,,,,,,,,
"MULTIPOINT ((36.798484 -1.317225))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014/08/22,Blasio,foot,,,,school,,,,,,,"0",cement_block,ironsheets,,"P O Box 3769 -00100, Nairobi",academyzelyn@yahoo.com,"0721 44 85 28, 0727 969723, 0724964739",,,,,,,,8_4_4,,"Sloam; Shadrack_kimallel",,,,,,,"3000",,,,,,,,,,,,,,,,,mixed,,mgcsd,,,yes,,,,,,,,,,,,fees,,,yes,,,,yes,,,yes,yes,,,,"1",,4-12yrs,,,,"251","132","119",,"10","6","4","7",,,,,"3",,,pre_primary,sometimes,,,node/612008786,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Zelyn%20Academy/class.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Zelyn%20Academy/compound%202.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Zelyn%20Academy/building.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Joshua/Schools/Zelyn%20Academy/gate.JPG,,,,,,,kibera,,,,,,,Zelyn Pre-School Academy,,Mo-Fr 06:30-18:00,operational,never,,,,Zelyn Community Based Organisation,cbo,,Silanga,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
"MULTIPOINT ((36.792485 -1.316361))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/09/29,Peter Agenga,foot,,,,school,,,,,,,,mud,iron_sheet,,"PO Box 50742-00100, Nairobi",ujamaacomty@gamil.com,0724385577/0733899158,,,,,no,"0",,"8_4_4,2_6_3_3_3",,MOC primary school,no,no,no,none,yes,yes,yes,"500","200",,,"600","600",,,,,,,,"10500",,,mixed,no,mgcsd,,,yes,"187.5",yes,,,,,,,,yes,,yes,school_fees,,yes,,,,,,,,yes,,Akoyo Jackson,,,,3-14yrs,,,,"78","44","34",,"8","4","4","2",,"0",,"0","2",no,,primary,never,,,node/612008903,,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624456113933.jpg,https://kc.humanitarianresponse.info/attachment/original?media_file=mapkibera/attachments/1624456162951.jpg,,,,,,,,,kibera,,,,,,,Ujamaa Community Based School,,Mo-Fr 07:00-15:00,operational,never,,Community,,Ujamaa CBO,cbo,,Lindi,no,,,,,,,,,,,,,,,yes,"0",,"2",,,,yes,"2",,tap,,
"MULTIPOINT ((36.789515 -1.308429))",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2021/10/05,mueschel,big_vehicles,,,,school,,,,,,,"1",iron_sheet,iron_sheet,,"P.O Box 19422-00200, Nairobi- P.O Box29816-00200, Nairobi",timothymulei@hotmail.com,"0701585051",,,,,yes,,,8_4_4,,,yes,yes,yes,,yes,yes,yes,"500","100",,"5000",,,,,,,,,,"5000",,,mixed,,mgcsd,,,yes,,,,,,,,,,yes,,yes,,,,,,yes,,,,,yes,,Lonah Lutukai,,,,,,,,"302","154","148",,"14","10","4","7",,"6","2",,"2",yes,,primary,always,,,node/612009018,,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Calvary%20Educational%20Center/Classroom%20(high%20skul).JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Calvary%20Educational%20Center/Compound.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Calvary%20Educational%20Center/Sign.JPG,https://0079f04f78208eb6dbf00f4be735c0a32d71c3ad.googledrive.com/host/0B8cIVKWxH2-6Ynk0MDZJUnNpdUU/Schools%20Steve/Calvary%20Educational%20Center/Establishment.JPG,,,,,,,kibera,,,,,,,Calvary Educational Centre,,,,,,Bishop Timothy Mulehi,,,private_non_profit,,,,,,,,,,,,,,,,,,yes,,,,,,,,,,,,
